customer_id,transaction_id,ship_to_address,ship_to_address_1,ship_to_city,ship_to_country,ship_to_customer_number,ship_to_email,ship_to_name,ship_to_phone,ship_to_state,ship_to_zip,first_time_customer,order_dollar_amount,num_items,age,web_order,total_transactions_to_date,hour_of_day
10161,162,?,54254  Antarctica Way,Quincy,USA,602328,Adara@ad.gov,Ryan *Malone,410-705-1052,VT,73126,N,887.6,7,43.6,Y,76,10
10162,163,?,82405 West Algeria Ave.,Inglewood,USA,441,Tana@erat.net,Amal *Randolph,505-975-5189,HI,69558,N,66.7,14,27.3,N,32,3
10163,164,?,2534 North Fountain Valley Ln.,Lufkin,USA,886518,Noah@vel.gov,Michael *Farley,039-976-0077,MS,2040,N,970.6,20,78.4,N,55,20
10164,165,?,64033  Bosnia and Herzegovina Ln.,Fajardo,USA,834038,Jordan@nostra.com,Shana *Whitley,112-478-1670,HI,64287,N,829.3,12,94.9,N,36,4
10165,166,?,62008 South French Guiana Ct.,Sutter Creek,USA,909105,Logan@fermentum.org,Piper *Finch,702-744-3151,MI,8049,Y,763,7,58.3,Y,64,11
10166,167,?,25292 South American Samoa Ct.,Sitka,USA,269373,Keith@semper.com,Upton *Ayala,686-170-2800,NC,55054,Y,886.9,5,104,Y,47,3
10167,168,?,22272 South Claremore Ln.,Indianapolis,USA,687190,Kaye@neque.com,Lucius *Aguilar,270-782-9528,MS,82254,N,468.8,11,20.4,Y,32,19
10168,169,?,90609 North Azerbaijan St.,Hermitage,USA,441761,TaShya@ultrices.gov,Helen *Galloway,551-074-7839,KY,86882,Y,561.8,7,101.2,Y,55,3
10169,170,?,95194 West Mauritius Ave.,Alexandria,USA,457,Jack@Proin.edu,Kyla *George,643-639-9509,NV,56656,N,791.1,9,98.5,N,23,4
10170,171,?,80232 South Antarctica Ct.,Phoenix,USA,819696,Galvin@ornare.us,Chelsea *Fowler,382-274-8959,FL,52351,Y,218,14,52.8,N,6,3
10171,172,?,32300 West Haiti Ave.,Fountain Valley,USA,463,Kareem@Nunc.com,Sebastian *Parks,089-845-1341,MN,4652,N,459.3,11,96.2,N,6,13
10172,173,?,44646 North Murray Ln.,Port Washington,USA,143982,Amaya@rutrum.net,Rhonda *Summers,932-574-1881,TX,81777,Y,485.5,14,54,N,14,4
10173,174,?,63297  Ireland Ave.,Baltimore,USA,232760,Palmer@metus.us,Mari *Snyder,668-450-1569,IA,18075,Y,775.9,5,94,N,82,13
10174,175,?,16115  Turkmenistan Ave.,Warner Robins,USA,213387,Fatima@dolor.org,Kato *Wooten,695-115-2073,MO,72390,N,754.3,16,95.7,N,70,15
10175,176,?,30068 East Timor-leste Ct.,Oneida,USA,323642,Byron@faucibus.org,Xanthus *Hurley,450-198-9938,UT,84266,N,682.9,12,39.7,Y,37,22
10176,177,?,92466 West Barbados St.,West Springfield,USA,748035,Honorato@posuere.net,Fatima *Church,978-337-1679,IL,93055,N,438.3,2,40.3,Y,94,7
10177,178,?,55972 West Paraguay Way,Waterbury,USA,137604,Yoko@velit.com,Ronan *Henry,584-648-8991,MD,23747,N,847.5,1,71,Y,44,13
10178,179,?,301 East Bosnia and Herzegovina Ct.,Suffolk,USA,522310,Alfonso@eros.com,Hashim *Talley,797-751-2664,VT,76327,N,508,3,55.1,Y,63,13
10179,180,?,5894  Cook Islands St.,Medford,USA,361861,Winter@eleifend.com,Thaddeus *Stephenson,250-079-0408,SC,39892,N,267.9,17,22.6,N,98,13
10180,181,?,5912 North Atwater Ln.,Wilmington,USA,240180,Quinlan@nascetur.edu,Adrian *Malone,517-362-7483,WI,47907,Y,793.4,4,54.5,Y,97,10
10181,182,?,38616 East Burundi Ct.,Nashua,USA,399098,Zeph@dolor.edu,Fleur *Hewitt,579-662-6395,HI,26093,N,897.4,5,65.7,Y,97,23
10182,183,?,60607 North Brunei Darussalam Ave.,Farrell,USA,220815,Malachi@porttitor.org,Jin *Hancock,484-788-2731,MT,72735,Y,556.1,8,99.4,N,17,17
10183,184,?,75411 East Australia St.,Saint Cloud,USA,835572,Dexter@Proin.com,Cora *Whitaker,567-325-1886,PA,83133,Y,789.6,12,30.8,N,50,19
10184,185,?,88467 East Jamaica St.,Murray,USA,692316,Drew@at.org,Stephen *Preston,465-603-9807,NE,36421,N,831.1,4,106.2,Y,50,18
10185,186,?,92612 West Togo Ct.,Clarksburg,USA,160160,Theodore@non.org,Jolie *Dale,611-709-0557,MI,69741,Y,262.1,7,63.9,N,45,8
10186,187,?,81480 West Austria Ct.,Jersey City,USA,513,Ignatius@ante.com,Mufutau *Frye,498-006-4238,UT,11391,N,37.8,9,12.6,Y,31,17
10187,188,?,53651  Ethiopia Blvd.,New Brunswick,USA,687221,Patrick@taciti.net,Pamela *Hurley,214-674-4941,GA,42274,N,579.8,9,65.5,N,33,17
10188,189,?,6055 East Isle of Palms Ct.,Edina,USA,966791,Daphne@euismod.us,Ulla *Snyder,406-941-8464,NV,96477,Y,361,18,52.8,Y,29,3
10189,190,?,19271 South Fairfield Ct.,Las Vegas,USA,587753,Dominic@neque.net,Medge *Morris,738-682-8002,NV,89102,Y,658.5,19,63.7,N,73,13
10190,191,?,44923  Azerbaijan Ave.,Cape Coral,USA,510210,Jane@tincidunt.edu,Brynne *Leon,828-957-1116,KS,14917,Y,401.1,11,89.8,Y,72,2
10191,192,?,66375 West Latvia St.,Abilene,USA,864064,Vanna@vel.edu,Edward *Mccray,862-896-6579,IA,85641,N,286.5,6,69.4,Y,93,18
10192,193,?,64210 West Frankfort Blvd.,Baltimore,USA,838013,Georgia@purus.gov,Elton *Brown,298-996-6816,PA,59386,N,593.9,8,56.8,Y,12,20
10193,194,?,88697 East Armenia St.,Irvine,USA,369299,Quentin@nisi.us,Velma *Manning,957-586-2233,MI,4855,N,368,7,65.3,N,23,21
10194,195,?,68543 West Guam Blvd.,Bessemer,USA,541,Grady@placerat.net,Tashya *Mullen,730-945-6639,MI,6240,Y,900.2,10,56.6,Y,77,16
10195,196,?,54256 North Eritrea Ln.,North Pole,USA,968390,Iliana@pretium.edu,Rylee *Sheppard,158-551-7803,NM,14109,Y,683.3,3,78.1,Y,26,5
10196,197,?,55573 West Iraq Way,Murray,USA,268967,Jelani@tempus.org,Laurel *Nelson,527-408-8042,OK,68563,N,264.2,18,68.5,N,62,14
10197,198,?,3091 East Cleveland Way,Marshall,USA,786219,Emery@massa.edu,Magee *Norton,162-009-0278,NV,16842,Y,671.3,16,83.8,N,10,10
10198,199,?,3788 South Israel Way,Batavia,USA,282211,Vivian@Lorem.gov,Ivy *Pittman,504-336-4995,VT,98065,Y,342.5,2,14.7,Y,6,2
10199,200,?,84375 North Saudi Arabia Ct.,Sitka,USA,597690,Pamela@pede.com,Nora *Sheppard,343-404-7895,WY,7050,Y,729.1,14,96.4,N,47,6
10200,201,?,67773  Nauru Ct.,Agawam,USA,620836,Charissa@nulla.us,Upton *Reyes,327-308-3886,PA,55564,N,1.6,18,33.4,N,22,16
10201,202,?,55724 West Gary Way,Wahoo,USA,816811,Sydney@Suspendisse.edu,Nolan *Bartlett,709-897-3096,IN,43520,Y,533,18,89,Y,54,11
10202,203,?,92849 West Jamaica Ct.,Scarborough,USA,346507,Chandler@accumsan.org,Wynne *Carrillo,370-351-5071,AK,819,Y,85.7,15,11.6,N,99,17
10203,204,?,43553 North Hutchinson Ave.,Elmira,USA,401300,Carson@fames.gov,Alec *Wilkinson,687-584-4465,RI,10885,Y,877.6,5,99.5,Y,93,1
10204,205,?,20078 South Aruba St.,Pittsfield,USA,223426,Marah@pretium.com,Gannon *Dodson,024-741-9655,MT,20368,N,953.4,2,24.8,N,52,16
10205,206,?,87795 West Corona Blvd.,Waco,USA,666802,Morgan@lacus.us,Wylie *Perez,818-168-6611,OK,33164,N,535.8,4,68.1,Y,37,10
10206,207,?,21610 West Syrian Arab Republic Ave.,New Brunswick,USA,461406,Martena@faucibus.gov,Lisandra *Dillon,523-095-3102,WY,35540,N,284.6,12,35.7,N,67,20
10207,208,?,15830 West Apple Valley Ave.,Fort Collins,USA,965610,Alexis@commodo.gov,Lynn *Maldonado,163-154-3115,GA,40153,N,637,6,59.2,N,40,4
10208,209,?,"87873 North Palestinian Territory, Occupied St.",Somersworth,USA,377353,Caryn@senectus.net,Raven *Bell,710-608-6085,MA,83644,N,656.5,11,101.1,N,73,19
10209,210,?,52398 West Liechtenstein Ave.,Aurora,USA,591134,Kareem@velit.gov,Alfonso *Berger,538-765-9911,TX,10571,Y,65.7,20,15.4,Y,88,18
10210,211,?,96827  Dodge City Way,Birmingham,USA,804325,Ainsley@egestas.edu,Hanna *Hart,547-223-3014,OH,38025,N,388.7,7,36.3,Y,12,20
10211,212,?,34078 East Erie Blvd.,Layton,USA,463038,Isabelle@Integer.org,Nissim *Knight,810-914-7333,MO,18161,Y,379.3,12,95.4,Y,49,9
10212,213,?,14935 East Wallis and Futuna St.,Maywood,USA,655747,Judah@Pellentesque.com,Xantha *Daniel,697-635-2137,IN,5695,N,159.4,18,88.7,N,50,7
10213,214,?,88088 South Fayetteville Ln.,Kearney,USA,768649,Fay@dignissim.net,Maya *Oneill,183-716-5350,VA,84950,N,745.7,12,45.3,N,96,8
10214,215,?,77667 East Geneva Ave.,Pine Bluff,USA,780341,Cody@dictum.edu,Sybill *Harper,216-181-7807,NV,27417,Y,888.8,5,68.7,N,65,0
10215,216,?,39532 North Cameroon Ave.,Tacoma,USA,559924,Jerry@sapien.gov,Anthony *Santiago,956-616-7759,HI,7081,N,400.2,7,52.1,Y,41,8
10216,217,?,72165  Fredericksburg Blvd.,Durant,USA,278596,Gay@sed.gov,Marah *Monroe,380-246-7794,VT,20814,N,394.4,1,89.4,N,93,9
10217,218,?,4785  Macedonia Way,Coral Springs,USA,435993,Barrett@netus.org,Patrick *Wilcox,952-554-2598,MI,58294,N,121.5,15,31.7,N,37,0
10218,219,?,3077 East Klamath Falls Ct.,Artesia,USA,799428,Imogene@dolor.net,Summer *Mullins,319-761-5056,NV,87984,N,314.2,5,64.1,N,48,2
10219,220,?,84768 West Benin St.,Highland Park,USA,537643,James@Proin.org,Hadley *Welch,614-434-9608,SC,24374,Y,228.4,16,98.9,Y,90,23
10220,221,?,36483 North Ardmore Way,New Madrid,USA,395272,Tarik@Curae.org,Bradley *Avila,205-583-7931,VA,70085,Y,799.8,16,12.5,N,87,20
10221,222,?,42056  Albania Way,Biddeford,USA,436336,Brynne@taciti.us,Hamilton *Howard,815-911-8803,MO,44606,N,346.3,3,42.6,Y,71,7
10222,223,?,93518 West Florence Way,International Falls,USA,435574,Fitzgerald@fringilla.gov,Cynthia *Henson,695-835-1807,ME,28017,N,830.3,10,93.4,N,90,13
10223,224,?,74779 West Germany Ln.,Glendora,USA,322872,Melinda@interdum.us,Christopher *Mckay,029-848-7798,VT,41989,N,70.7,5,47.8,N,41,5
10224,225,?,69853  China St.,Kenner,USA,634,Robert@euismod.org,Kasimir *Harper,759-226-8906,MI,79551,Y,645.3,13,31.6,Y,71,10
10225,226,?,68428 East Anguilla Ave.,Joplin,USA,615728,Felix@malesuada.edu,Garrison *Wilkins,598-713-7108,AK,81854,Y,467.6,7,56.9,N,84,15
10226,227,?,29882 West Italy Ave.,Beckley,USA,127829,Fuller@pretium.net,Walker *Yates,091-611-9827,OK,20911,N,329.8,9,66.6,Y,87,23
10227,228,?,18734 South Russian Federation Ave.,Visalia,USA,912321,Jacob@id.us,Castor *Kidd,319-330-9913,MA,91528,Y,218.6,13,23.9,Y,29,13
10228,229,?,17792 North Antarctica Ave.,Memphis,USA,499673,Aaron@laoreet.org,Emmanuel *Davenport,693-793-5037,NV,48210,N,364.5,13,75.6,N,77,2
10229,230,?,85412 South Cape Verde Ct.,Jackson,USA,258324,Grant@conubia.org,Evelyn *Whitley,457-240-0476,NV,46632,Y,227,8,39.4,Y,25,12
10230,231,?,90700 South Burundi Way,Fajardo,USA,343876,Kareem@Vivamus.gov,Darryl *Sargent,804-538-1200,DE,43588,Y,877.3,15,93.5,Y,30,5
10231,232,?,58192 South Chandler Ln.,Lebanon,USA,316431,Malachi@vehicula.us,Morgan *Martin,220-327-7634,FL,45743,N,481.6,1,69.5,Y,19,22
10232,233,?,25991 North Belgium Ct.,Ansonia,USA,768773,Quail@facilisis.gov,Kevin *Pugh,907-612-8328,NJ,74050,N,844.9,11,76.2,Y,22,1
10233,234,?,86540 South Gilette Ct.,Phoenix,USA,225586,Dai@nisi.edu,Cecilia *Roach,419-104-9963,NV,56430,N,220.8,14,106,Y,12,5
10234,235,?,10114 North Clarksville Way,Juneau,USA,661185,Alan@Morbi.net,Tashya *Ray,201-080-2529,DC,22891,Y,844.7,7,100.5,Y,65,15
10235,236,?,1202 East Comoros Ct.,Sioux Falls,USA,920488,Kiara@felis.org,Salvador *Mcbride,695-405-5521,SC,62833,N,897.7,2,78.1,Y,68,10
10236,237,?,89052 West Cape Verde St.,Clemson,USA,221506,Dora@Fusce.us,Giselle *Foley,677-773-6935,KY,72125,Y,857.8,14,49.7,Y,33,19
10237,238,?,55574 East Vanuatu Ln.,La Mirada,USA,926848,Burton@vulputate.us,Harrison *Kent,883-299-2447,MN,60968,Y,445.7,12,75.1,Y,11,1
10238,239,?,17588  Afghanistan Way,Torrington,USA,434804,Preston@erat.org,Heidi *Hodges,712-805-7521,MS,45885,Y,622.6,1,36.5,Y,97,17
10239,240,?,40655 West Greece St.,Wichita,USA,200114,Jaime@Phasellus.us,Baker *Bradshaw,985-415-5493,WY,33056,N,345.4,17,31.2,Y,69,18
10240,241,?,82545  Saudi Arabia Ln.,Topeka,USA,537299,Fletcher@mus.com,Chaim *Gonzales,603-889-4193,CA,44697,Y,39.3,9,11.2,N,28,15
10241,242,?,1611 East Philadelphia Ct.,Superior,USA,322308,Dora@placerat.com,Nita *Valenzuela,625-854-8166,NV,40260,Y,991.4,13,20.3,N,1,5
10242,243,?,71061 West Colombia Ct.,Hartford,USA,469568,Brennan@eros.com,Yvonne *Contreras,556-440-3447,ND,64004,Y,125.2,8,106.8,Y,29,2
10243,244,?,31844 East Lewiston Way,Fairfax,USA,609966,Hayden@nulla.edu,Craig *Browning,949-646-8898,WY,87658,N,860.9,16,13.4,N,79,17
10244,245,?,3431 North Dominican Republic Ln.,Dayton,USA,358574,Hunter@molestie.com,Amir *Rogers,122-888-4474,MA,2887,Y,20.5,12,70.6,N,17,0
10245,246,?,19271 North Fajardo Ave.,Agat,USA,705185,Marshall@massa.us,Summer *Stanton,542-697-8122,VT,81308,N,982.5,1,46.8,N,52,1
10246,247,?,34317  Anguilla Ave.,Belpre,USA,901606,Jamal@eu.net,Connor *Wells,576-537-0802,MN,59226,N,545.4,4,31.2,Y,35,8
10247,248,?,82165 North Swaziland Ave.,Rye,USA,628346,Stacey@taciti.gov,Violet *Mcdonald,738-241-2803,WA,25991,Y,205.5,13,51.5,Y,61,1
10248,249,?,26150 South Bangladesh Ave.,Coos Bay,USA,181970,Clayton@Lorem.edu,Jenna *Stewart,063-289-9758,LA,89190,N,807.2,12,53.3,Y,29,0
10249,250,?,35158 East Mali Way,Kemmerer,USA,694,Octavia@justo.net,Coby *Randolph,817-017-2726,TN,86821,Y,771.1,10,94,N,40,11
10250,251,?,43385  Togo Ln.,Salem,USA,442753,Wylie@mauris.com,Harrison *Hubbard,129-972-0126,WY,23811,N,359.4,14,27.1,Y,42,12
10251,252,?,79939 North Frederick Ln.,Moline,USA,142294,Cain@feugiat.net,Abra *Sosa,305-653-8844,PA,29205,N,683,16,79,N,62,10
10252,253,?,26650 West Mauritania Ave.,New Haven,USA,558593,Bert@Aenean.org,Portia *Dean,201-812-3274,ME,20197,N,409.9,3,45.9,N,72,12
10253,254,?,15629 North Bangladesh Ln.,Elsmere,USA,607547,Malcolm@aliquet.edu,Naida *Maldonado,913-455-7020,PA,43395,N,379.5,17,62.3,Y,80,11
10254,255,?,37244 South Cayman Islands Way,Laguna Woods,USA,247388,Madison@porttitor.gov,Beverly *Huff,164-894-5242,LA,56747,Y,581.7,13,18.1,Y,54,4
10255,256,?,67191 North Korea Blvd.,Little Rock,USA,740335,Kadeem@nascetur.us,Ray *Carver,903-320-3384,LA,43494,N,206.8,20,26,Y,6,20
10256,257,?,88725 East Pitcairn Ln.,Monterey Park,USA,878875,Plato@tristique.edu,Reese *Larsen,415-499-1050,PA,95695,N,723.4,5,67.1,Y,4,0
10257,258,?,34573  Central African Republic Blvd.,Mequon,USA,792296,Ima@nisi.us,Fatima *Bartlett,743-464-3706,NY,42168,Y,192,10,64.9,N,86,9
10258,259,?,47369 West Burkina Faso St.,Oneonta,USA,860543,Anne@vehicula.us,Branden *Hammond,913-895-7003,PA,74880,Y,270.3,20,66.9,N,87,14
10259,260,?,19142 West Bosnia and Herzegovina St.,New London,USA,727790,Phelan@ornare.net,Alec *Harrison,860-980-4577,RI,21704,Y,617.9,19,33.6,N,17,1
10260,261,?,95951 West New Caledonia Way,Bloomington,USA,773055,Fleur@Aliquam.net,Eleanor *Johnson,986-663-4675,NC,33476,Y,657.1,6,63.6,Y,43,3
10261,262,?,75088  Niue Ct.,Selma,USA,738,Chadwick@Cras.gov,Damon *Ray,000-666-8883,MO,21594,N,897.7,17,105.5,N,56,17
10262,263,?,82369 North Saudi Arabia Blvd.,Meriden,USA,345125,Lillith@sit.com,Luke *Mcfarland,987-999-1039,MN,67862,Y,280.9,12,34.2,Y,40,11
10263,264,?,11250 East Bosnia and Herzegovina Ct.,Lewiston,USA,782374,Buffy@id.edu,Claudia *Harmon,437-629-6648,VA,82976,N,251.6,13,93.2,N,69,11
10264,265,?,50396 East Cuba Ave.,Walla Walla,USA,751899,Kelsey@est.us,Eleanor *Sanchez,071-908-8956,VT,73923,N,514.7,6,30.7,N,90,5
10265,266,?,48721 West India Ave.,Biddeford,USA,629621,Megan@magna.gov,Winter *Riley,200-226-9329,IN,32964,N,682.8,18,79.7,N,80,18
10266,267,?,95518 South Grambling Ave.,Bowie,USA,305424,Dolan@aliquet.com,Keelie *Hester,510-916-1119,FL,75807,N,272.3,5,61.4,N,83,5
10267,268,?,43428 North Guam St.,Council Bluffs,USA,759214,Ciaran@et.edu,Sebastian *Love,505-523-4178,CT,66258,N,755.4,8,11.5,Y,55,6
10268,269,?,5213 West Argentina Ave.,Buena Park,USA,196578,Myra@porttitor.edu,Wynne *Joyner,984-638-4256,AK,17972,Y,623.8,16,58.1,N,87,4
10269,270,?,25133 East Angola Ln.,Meriden,USA,391024,Beau@nibh.edu,Matthew *Nolan,913-838-4825,IA,6746,Y,672.8,8,102.5,Y,80,6
10270,271,?,71409 West Sao Tome and Principe Ave.,Kearns,USA,757,Bell@sed.edu,Bernard *Fitzpatrick,812-688-9205,SC,44687,Y,961.3,15,79.4,N,73,12
10271,272,?,22122  Jordan Ln.,Passaic,USA,2,Hall@vestibulum.org,Kareem *Mcgowan,036-077-0945,KS,12833,Y,156.2,14,99.7,N,86,11
10272,273,?,859 North Gibraltar Ct.,Charleston,USA,754434,Stephen@porta.net,Freya *Barnes,438-952-0182,NH,90234,Y,216.3,10,101,Y,95,14
10273,274,?,23657 South Forrest City Way,Las Vegas,USA,251990,Gray@risus.us,Adele *Burke,996-929-3826,TN,10808,N,625.1,15,59.9,Y,62,6
10274,275,?,65737 South Des Moines Way,Waterbury,USA,777589,Geraldine@tincidunt.net,Keiko *Williams,345-117-5181,UT,71390,Y,627.2,16,41.5,N,99,23
10275,276,?,40446 East Vanuatu Ave.,Oneida,USA,989734,Owen@hymenaeos.com,Myra *Cohen,806-087-9010,CT,12618,N,177.5,18,88.1,Y,14,16
10276,277,?,88768 North Ethiopia Way,Selma,USA,203638,Halla@dictum.com,Kerry *Suarez,600-682-8085,WA,88526,Y,558,10,75.4,Y,94,2
10277,278,?,68212 North Fort Smith Blvd.,San Luis Obispo,USA,756089,Tamara@Donec.edu,Seth *Kirk,566-439-6171,SC,31220,Y,871.4,13,86.5,Y,10,9
10278,279,?,"63547 North Tanzania, United Republic of Ave.",Torrance,USA,865029,Kathleen@torquent.org,Macon *Dunlap,802-014-0779,FL,91128,N,867.1,8,81.8,Y,43,4
10279,280,?,68453 East Bolivia Ln.,Radford,USA,727937,Bryar@varius.com,Ulla *Johnson,824-408-1945,WY,11352,N,807,7,65.9,N,78,20
10280,281,?,27573 East Indonesia Ln.,Odessa,USA,678451,Declan@quam.edu,Jaquelyn *Randall,464-190-8034,MS,8121,N,328.2,17,79.5,N,16,1
10281,282,?,27296 North Comoros Ct.,New Britain,USA,463362,Cullen@Aliquam.us,Odette *Bradley,347-805-8763,HI,22923,Y,509.8,17,67.2,Y,87,5
10282,283,?,6944 East Buffalo Blvd.,Albuquerque,USA,688591,Raja@tellus.org,Emery *Ball,599-983-7559,LA,80203,Y,600.5,1,98.8,Y,73,21
10283,284,?,29758 West Serbia and Montenegro Ln.,Butte,USA,584535,Hanna@elementum.gov,Alexander *Banks,551-499-2881,MS,96872,N,114.1,10,45.5,N,78,8
10284,285,?,32253 South Guayanilla Blvd.,Rhinelander,USA,900654,Linda@sociosqu.gov,Piper *Clemons,054-368-3281,MT,4919,N,250.4,16,39,Y,97,6
10285,286,?,88943 North Australia Way,Northampton,USA,134649,Denton@pharetra.us,Steven *Rice,049-603-1736,ME,73467,N,847.7,19,64.3,Y,78,21
10286,287,?,1552 North Reunion Ave.,Las Cruces,USA,434830,Jemima@Suspendisse.net,MacKensie *Frazier,111-839-3835,KS,59140,N,324.3,19,63.2,N,62,13
10287,288,?,42936 North Burundi Way,West Warwick,USA,115,Addison@tellus.gov,Whoopi *Lawson,068-976-2414,IA,35736,Y,317,17,52,Y,69,3
10288,289,?,27644 West Berlin Ct.,Connellsville,USA,658890,Wilma@enim.edu,Zephr *Hunt,333-718-8577,NE,60185,N,971.3,3,78.2,N,55,6
10289,290,?,63404 North Antarctica Ct.,Lima,USA,574801,Acton@magnis.us,Jarrod *Ellis,721-156-0389,WY,21360,Y,93.4,13,69.4,Y,42,3
10290,291,?,65761 East Vanuatu Blvd.,Binghamton,USA,406043,Sylvia@Nullam.net,Ariana *Gould,441-176-2239,AK,44575,N,617.7,12,51.7,N,25,1
10291,292,?,30134 East Champaign Way,Ontario,USA,521187,Barry@risus.net,Hiram *Hendrix,307-210-1698,MI,71927,N,100,11,38.1,Y,89,12
10292,293,?,87034 West Belarus Ln.,Walnut,USA,360331,Axel@Duis.gov,Sara *Hays,737-038-1012,VA,66980,Y,191.2,20,15.5,Y,93,13
10293,294,?,30220 North Wallis and Futuna Ave.,Fond du Lac,USA,959311,Allen@Cras.com,Kiayada *Beck,506-741-8819,IL,32951,Y,299.2,4,80.9,N,3,11
10294,295,?,53243 South Cyprus Ct.,Pascagoula,USA,641427,Hadley@dui.org,Brynne *Donaldson,369-436-4448,MN,86551,Y,896.9,8,104.9,Y,86,16
10295,296,?,73067 East Covington Ave.,Cohoes,USA,468838,Rose@faucibus.com,Colorado *Spence,875-461-3333,NJ,88629,Y,181.4,8,23.2,N,1,18
10296,297,?,94827 West Greensburg Ct.,Elkhart,USA,695741,Carter@lacinia.org,Indigo *Moreno,676-255-2559,NH,18097,Y,43.5,7,84.6,N,31,5
10297,298,?,33978 North Australia St.,Oil City,USA,221789,Sybil@tellus.org,Aidan *Jacobs,867-870-9212,MA,93563,N,553.7,4,105.6,N,57,12
10298,299,?,98264 West Belgium Ave.,Del Rio,USA,592782,Myra@Nulla.com,Isabelle *Mccormick,508-164-8884,IL,35458,Y,420.4,17,10.8,N,72,8
10299,300,?,"35596 East Iran, Islamic Republic of Blvd.",Urbana,USA,799263,Travis@ultrices.us,Iona *Gregory,874-792-4128,PA,90687,Y,130.4,8,58.3,N,66,6
10300,301,?,33044 East Dominica St.,Dallas,USA,152729,Hoyt@hendrerit.com,Sacha *Keith,773-969-2186,ME,75808,N,725.3,15,79.9,Y,54,21
10301,302,?,90434 East Ecuador St.,Saginaw,USA,338952,Bruno@egestas.gov,Kennan *Noble,556-877-5611,WY,71118,Y,423.5,7,86.1,N,8,18
10302,303,?,35328 North Hermosa Beach St.,Kearney,USA,787837,Jasper@convallis.edu,Cally *Murphy,076-013-9627,MS,19535,Y,543.3,14,13.2,N,25,4
10303,304,?,10123 South Saudi Arabia Ct.,Bay St. Louis,USA,135811,Eagan@tempus.us,Sybill *Roberts,877-519-3467,IN,33159,Y,434.6,3,15.5,Y,46,20
10304,305,?,81398 North Colombia Ave.,West Allis,USA,199,Jennifer@varius.org,Philip *Pearson,002-901-6639,WY,32312,N,376.3,19,27.9,N,98,19
10305,306,?,52267 North Central African Republic Ave.,Cape Coral,USA,594752,Calista@pharetra.com,Zenia *Brown,841-687-5816,VT,31648,N,646.7,18,52.5,Y,27,9
10306,307,?,33188 North American Samoa St.,Asheville,USA,218,Grant@Vivamus.us,Rooney *Leach,347-912-6701,TX,36237,Y,222.8,8,44.7,N,46,2
10307,308,?,4728 South Norton Blvd.,Tuscaloosa,USA,914280,Jaden@accumsan.gov,Jayme *Pierce,848-937-8883,LA,63339,N,817.6,15,102.2,Y,18,4
10308,309,?,44744 East Guinea-bissau Blvd.,Carolina,USA,815863,Dillon@porttitor.com,Aurelia *Avila,013-393-3970,UT,64836,Y,209.5,7,82,N,46,3
10309,310,?,60131 East Greenville St.,Las Vegas,USA,636696,Reese@nisi.org,Zena *Bennett,281-374-2601,NV,89106,Y,74.1,16,99.6,Y,37,15
10310,311,?,12433 North Bandera St.,Lancaster,USA,489716,Blythe@habitant.edu,Montana *Church,672-566-7882,CA,95482,Y,772.6,1,85.3,Y,60,21
10311,312,?,93491 West Corpus Christi Ct.,Mentor,USA,893617,Jena@Pellentesque.net,Unity *Berger,143-553-8600,RI,19450,Y,806.1,16,101.2,N,28,18
10312,313,?,29198  Azusa Way,Vineland,USA,239,David@consectetuer.gov,Rajah *Morin,000-686-6364,CO,65514,Y,890.7,6,44.4,Y,63,15
10313,314,?,37291  Boise Way,Raleigh,USA,275667,Brendan@lacinia.gov,Alan *Barrett,980-003-3250,HI,76478,Y,862.5,14,89.1,N,24,0
10314,315,?,65150 West Burlington Way,Nacogdoches,USA,973884,Marsden@in.net,Cody *Santana,797-737-5819,PA,72098,Y,868,5,45.5,Y,8,13
10315,316,?,45445 West Des Moines Way,Flint,USA,423009,David@diam.org,Kathleen *Huber,044-774-1499,VT,38972,Y,547.3,18,35,N,59,22
10316,317,?,51836  East St. Louis Way,Homer,USA,496064,Garrett@posuere.com,Haviva *Sosa,679-759-7381,SC,66800,N,168.4,9,11,N,44,13
10317,318,?,84004 West Medford Way,El Paso,USA,282245,Walker@sociis.net,Florence *Medina,117-334-7288,SC,70201,Y,916.7,15,76.6,Y,69,2
10318,319,?,10952 North Newport St.,Fargo,USA,857444,Vernon@elementum.us,Lewis *Austin,776-632-4094,ND,17087,Y,800.6,10,74.6,Y,61,13
10319,320,?,72378 North Argentina Ct.,Placentia,USA,277,Idola@nonummy.net,Mannix *Craft,372-797-5881,AL,46992,N,876.7,1,55,N,33,0
10320,321,?,39848 East Benin Blvd.,North Charleston,USA,317099,Luke@consectetuer.edu,Sonia *Dunlap,380-190-4129,MD,17500,Y,753.7,3,43,N,97,15
10321,322,?,43773  Reunion Ln.,Burlingame,USA,782089,Armando@facilisi.us,Daryl *Snider,042-861-1683,AL,80189,N,581.8,13,63.3,N,12,12
10322,323,?,88791  Auburn Hills Ave.,Yonkers,USA,106218,Merrill@dui.com,Gray *Ortiz,026-102-8250,UT,45540,Y,983.6,10,94.3,Y,65,18
10323,324,?,92683 South Mauritius Blvd.,Casper,USA,408106,Amber@ultricies.org,Madaline *Stafford,935-006-6315,NJ,48178,N,634.7,10,56.7,N,28,0
10324,325,?,15740 West Blacksburg Ct.,Rolling Hills,USA,381115,Baker@aptent.com,Quamar *Welch,985-994-7420,NV,82312,Y,450.4,2,62,N,45,14
